source_network,network,station_id,station_name,latitude,longitude,elevation_m,start_date,actual_start_date,end_date,n_years,IGBP,lc_cci,koppen_geiger,has_soil_moisture,has_flux,location_group_id,split,oot_eligible,oost_eligible,joint_eval,flux_only_eval,ablation_train,ablation_oos,kg_macro,igbp_macro,elevation_band,soil_nan_pct,soil_patch_ok,same_patch_pair,tile_pair_eval,duplicate_of
ISMN,SNOTEL,BigMeadow,BigMeadow,39.455,-119.9422,2512.0,20160101,20140101,20250201,11.1,ENF,70.0,Csb,True,False,360,train,True,False,False,False,False,False,C,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BigSandyOpening,BigSandyOpening,42.6458,-109.25965,2774.0,20160101,20140101,20210811,7.6,ENF,70.0,Dfb,True,False,361,train,False,False,False,False,False,False,D,Forest,High,0.004,True,False,False,
ISMN,SNOTEL,BirdCreek,BirdCreek,39.46138,-114.64863,2298.0,20160101,20140101,20201210,6.9,ENF,70.0,BSk,True,False,362,oos,False,False,False,False,False,True,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BlackFlat-U.M.Ck,BlackFlat-U.M.Ck,38.6799,-111.59765,2871.0,20160101,20140101,20251230,12.0,GRA,130.0,BSk,True,False,363,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,BlackhallMtn,BlackhallMtn,41.05623,-106.714,2996.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,364,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BlacksForkJct,BlacksForkJct,40.95814,-110.5828,2707.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,365,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BlazedAlder,BlazedAlder,45.4287,-121.85605,1116.0,20220831,20220831,20251230,3.3,ENF,70.0,Csb,True,False,366,val,False,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ISMN,SNOTEL,BlueLakes,BlueLakes,38.60801,-119.92455,2457.0,20160101,20140101,20251230,12.0,ENF,70.0,Csb,True,False,367,train,True,False,False,False,False,False,C,Forest,High,0.0878,True,False,False,
ISMN,SNOTEL,BobsHollow,BobsHollow,38.94569,-112.15349,2841.0,20161006,20161006,20251230,9.2,GRA,130.0,BSk,True,False,368,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0024,True,False,False,
ISMN,SNOTEL,BogusBasin,BogusBasin,43.76377,-116.09685,1942.0,20160101,20140101,20251230,12.0,ENF,70.0,Dsa,True,False,369,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BostetterR.S.,BostetterR.S.,42.16442,-114.19272,2295.0,20160101,20150807,20251230,10.4,ENF,70.0,BSk,True,False,370,oos,False,True,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Bourne,Bourne,44.83052,-118.18787,1783.0,20210602,20210602,20251230,4.6,ENF,70.0,BSk,True,False,371,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BoxCreek,BoxCreek,38.50809,-112.01856,3002.0,20210930,20210930,20251230,4.3,ENF,70.0,BSk,True,False,372,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BoxSprings,BoxSprings,38.49746,-112.00779,2813.0,20160101,20140101,20200416,6.3,GRA,130.0,BSk,True,False,372,train,False,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,BrianHead,BrianHead,37.67994,-112.85674,3060.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,373,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0243,True,False,False,
ISMN,SNOTEL,Brighton,Brighton,40.59936,-111.58167,2679.0,20160101,20150720,20251230,10.4,ENF,70.0,Dsb,True,False,374,train,True,False,False,False,False,False,D,Forest,High,0.0038,True,False,False,
ISMN,SNOTEL,BristleconeTrail,BristleconeTrail,36.31575,-115.69543,2713.0,20160101,20140101,20251230,12.0,ENF,70.0,BWh,True,False,526,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BrooklynLake,BrooklynLake,41.36038,-106.23038,3124.0,20180731,20180731,20241003,6.2,ENF,70.0,Dfc,True,False,896,train,True,False,False,False,False,False,D,Forest,High,0.0004,True,False,False,
ISMN,SNOTEL,BrownDuck,BrownDuck,40.58102,-110.58587,3222.0,20160101,20140922,20200916,6.0,ENF,70.0,BSk,True,False,375,train,False,False,False,False,False,False,B,Forest,High,0.0152,True,False,False,
ISMN,SNOTEL,BrownTop,BrownTop,48.92753,-121.19717,1783.0,20210916,20210916,20250922,4.0,ENF,70.0,Dsb,True,False,376,train,True,False,False,False,False,False,D,Forest,High,0.0095,True,False,False,
ISMN,SNOTEL,BuckFlat,BuckFlat,39.134,-111.43722,2868.0,20160101,20140101,20251230,12.0,GRA,130.0,BSk,True,False,378,train,True,False,False,False,True,False,B,Grass-Crop,High,0.0004,True,False,False,
ISMN,SNOTEL,BuckPasture,BuckPasture,40.84456,-110.66068,2932.0,20160101,20140101,20250817,11.6,ENF,70.0,Dfb,True,False,379,train,True,False,False,False,False,False,D,Forest,High,0.0005,True,False,False,
ISMN,SNOTEL,BuckboardFlat,BuckboardFlat,37.86943,-109.44717,2719.0,20160101,20140101,20251230,12.0,ENF,70.0,Dsa,True,False,380,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Buckinghorse,Buckinghorse,47.7086,-123.45747,1481.0,20201002,20201002,20251230,5.2,ENF,70.0,Cfb,True,False,381,train,True,False,False,False,False,False,C,Forest,Mid,0.0,True,False,False,
ISMN,SNOTEL,BuckskinJoe,BuckskinJoe,39.30378,-106.11316,3402.0,20160101,20140101,20210928,7.7,ENF,70.0,Dfc,True,False,382,val,False,False,False,False,False,False,D,Forest,High,0.0787,True,False,False,
ISMN,SNOTEL,BuckskinLower,BuckskinLower,41.75067,-117.53182,2109.0,20160101,20140101,20250530,11.4,GRA,130.0,BSk,True,False,383,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,BugLake,BugLake,41.68541,-111.41987,2432.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,384,train,True,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BurntMountain,BurntMountain,47.0444,-121.94032,1268.0,20201015,20201015,20251230,5.2,ENF,70.0,Dsb,True,False,386,train,True,False,False,False,True,False,D,Forest,Mid,0.0,True,False,False,
ISMN,SNOTEL,BurroMountain,BurroMountain,39.87504,-107.59902,2832.0,20200509,20200509,20251230,5.6,ENF,70.0,Dfb,True,False,387,val,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,BurtsMillerRanch,BurtsMillerRanch,40.98492,-110.85075,2408.0,20190424,20190424,20251230,6.7,GRA,130.0,Dfb,True,False,388,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0037,True,False,False,
ISMN,SNOTEL,Butte,Butte,38.89435,-106.95327,3106.0,20170816,20170816,20251230,8.4,ENF,70.0,Dfc,True,False,389,train,True,False,False,False,False,False,D,Forest,High,0.0097,True,False,False,
ISMN,SNOTEL,CampJackson,CampJackson,37.81333,-109.48723,2694.0,20180704,20180704,20251230,7.5,ENF,70.0,Dsa,True,False,390,train,True,False,False,False,False,False,D,Forest,High,0.0013,True,False,False,
ISMN,SNOTEL,CarsonPass,CarsonPass,38.6927,-120.0022,2548.0,20160101,20140101,20230929,9.7,ENF,70.0,Csb,True,False,391,train,True,False,False,False,True,False,C,Forest,High,0.0035,True,False,False,
ISMN,SNOTEL,Cascade#2,Cascade#2,37.65751,-107.80287,2740.0,20160101,20140101,20210614,7.5,ENF,70.0,Dfc,True,False,392,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CascadeMountain,CascadeMountain,40.283,-111.60992,2362.0,20160101,20140101,20210214,7.1,ENF,70.0,Dfa,True,False,393,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CastleValley,CastleValley,37.66098,-112.74093,2929.0,20180717,20180717,20251230,7.5,ENF,70.0,Dfb,True,False,394,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CaveMountain,CaveMountain,39.16337,-114.6133,3225.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,395,train,True,False,False,False,True,False,B,Forest,High,0.0007,True,False,False,
ISMN,SNOTEL,Chalender,Chalender,35.26238,-112.06221,2140.0,20160101,20140101,20230616,9.4,ENF,70.0,Dsb,True,False,396,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ChalkCreek#1,ChalkCreek#1,40.85464,-111.04765,2792.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,397,oos,False,True,False,False,False,False,D,Grass-Crop,High,0.0005,True,False,False,
ISMN,SNOTEL,ChalkCreek#2,ChalkCreek#2,40.88529,-111.06954,2499.0,20160101,20140101,20230507,9.3,ENF,70.0,Dfb,True,False,398,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Chepeta,Chepeta,40.77458,-110.0105,3197.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,399,train,True,False,False,False,True,False,B,Forest,High,0.0095,True,False,False,
ISMN,SNOTEL,Chisana,Chisana,62.06947,-142.04919,1012.0,20180801,20180801,20251230,7.4,ENF,70.0,Dsc,True,False,400,train,True,False,False,False,False,False,D,Forest,Mid,0.0667,True,False,False,
ISMN,SNOTEL,ChocolateGulch,ChocolateGulch,43.7685,-114.41812,1923.0,20160101,20140101,20200719,6.5,ENF,70.0,Dsb,True,False,401,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CinnabarPark,CinnabarPark,41.23843,-106.23101,2947.0,20160101,20140101,20201004,6.8,ENF,70.0,Dfc,True,False,402,train,False,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ClackamasLake,ClackamasLake,45.09658,-121.75443,1036.0,20201111,20201111,20251230,5.1,ENF,70.0,Csb,True,False,403,train,True,False,False,False,False,False,C,Forest,Mid,0.0015,True,False,False,
ISMN,SNOTEL,ClaytonSprings,ClaytonSprings,37.9725,-111.83355,3051.0,20160101,20141002,20221022,8.1,ENF,70.0,BSk,True,False,404,oos,False,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ClearCreek#1,ClearCreek#1,39.86671,-111.28363,2731.0,20160101,20140828,20251230,11.3,ENF,70.0,Dfa,True,False,405,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ClearCreek#2,ClearCreek#2,39.89275,-111.25154,2393.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfa,True,False,406,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Coldfoot,Coldfoot,67.25333,-150.183,326.0,20160101,20140101,20251230,12.0,BSV,150.0,Dfc,True,False,408,train,True,False,False,False,False,False,D,Other,Low,0.0093,True,False,False,
ISMN,SNOTEL,CorralCanyon,CorralCanyon,40.27551,-115.54017,2573.0,20170504,20170504,20251230,8.7,GRA,130.0,Dfb,True,False,411,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0257,True,False,False,
ISMN,SNOTEL,CouchSummit,CouchSummit,43.51762,-114.80214,2063.0,20211014,20211014,20251230,4.2,ENF,70.0,Dsb,True,False,412,train,True,False,False,False,False,False,D,Forest,High,0.0005,True,False,False,
ISMN,SNOTEL,CrabCreek,CrabCreek,44.437,-111.99384,2094.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,413,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CraterMeadows,CraterMeadows,46.56394,-115.28903,1817.0,20160101,20140101,20180505,4.3,ENF,70.0,Dsb,True,False,414,train,False,False,False,False,True,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CrowCreek,CrowCreek,41.22824,-105.38571,2536.0,20160517,20160517,20251230,9.6,ENF,70.0,BSk,True,False,415,oos,False,True,False,False,False,True,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,CssLab,CssLab,39.32565,-120.36807,2097.0,20160101,20140101,20251230,12.0,ENF,70.0,Dsb,True,False,416,oos,False,True,False,False,False,False,D,Forest,High,0.002,True,False,False,
ISMN,SNOTEL,Culebra#2,Culebra#2,37.20939,-105.19988,3222.0,20180107,20180107,20251230,8.0,ENF,70.0,Dfb,True,False,417,train,True,False,False,False,False,False,D,Forest,High,0.034,True,False,False,
ISMN,SNOTEL,CurrantCreek,CurrantCreek,40.35747,-111.08993,2414.0,20160101,20140101,20251022,11.8,GRA,130.0,BSk,True,False,418,train,True,False,False,False,False,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,Daniels-Strawberry,Daniels-Strawberry,40.2953,-111.25677,2441.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfa,True,False,419,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,DillsCamp,DillsCamp,39.04554,-111.46875,2816.0,20160101,20150827,20251230,10.3,GRA,130.0,BSk,True,False,421,oos,False,True,False,False,False,False,B,Grass-Crop,High,0.0018,True,False,False,
ISMN,SNOTEL,DisasterPeak,DisasterPeak,41.96737,-118.18934,1908.0,20160101,20140101,20251230,12.0,SAV,120.0,BSk,True,False,422,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0221,True,False,False,
ISMN,SNOTEL,DonkeyReservoir,DonkeyReservoir,38.2084,-111.47412,2987.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,423,val,False,False,False,False,False,False,B,Forest,High,0.0037,True,False,False,
ISMN,SNOTEL,DorseyBasin,DorseyBasin,40.89343,-115.21104,2408.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,424,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,DrawCreek,DrawCreek,41.661,-115.3234,2225.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,425,train,True,False,False,False,True,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,DryBreadPond,DryBreadPond,41.41289,-111.5377,2527.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,426,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,DryCreek,DryCreek,40.8638,-115.22014,1999.0,20160101,20140101,20220920,8.7,GRA,130.0,Dfb,True,False,427,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,DryFork,DryFork,40.56533,-112.17343,2192.0,20160101,20140101,20251022,11.8,ENF,70.0,Dfa,True,False,428,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,DryLake,DryLake,40.5337,-106.7814,2512.0,20170826,20170826,20251230,8.3,GRA,130.0,Dfb,True,False,429,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,EFBlacksForkGS,EFBlacksForkGS,40.88472,-110.54056,2853.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,430,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,EagleSummit,EagleSummit,65.48588,-145.41212,1106.0,20200817,20200817,20250521,4.8,BSV,150.0,Dfc,True,False,431,train,True,False,False,False,False,False,D,Other,Mid,0.0294,True,False,False,
ISMN,SNOTEL,EastRimDivide,EastRimDivide,43.13097,-110.2023,2441.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfc,True,False,432,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,EastWillowCreek,EastWillowCreek,39.31213,-109.53179,2533.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,433,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,EbbettsPass,EbbettsPass,38.5497,-119.80468,2640.0,20160101,20140101,20220815,8.6,ENF,70.0,Csb,True,False,434,train,False,False,False,False,False,False,C,Forest,High,0.0208,True,False,False,
ISMN,SNOTEL,EchoPeak,EchoPeak,38.849,-120.0795,2332.0,20180808,20180808,20251230,7.4,ENF,70.0,Csb,True,False,435,oos,False,True,False,False,False,True,C,Forest,High,0.067,True,False,False,
ISMN,SNOTEL,ElkCabin,ElkCabin,35.7073,-105.80584,2502.0,20160101,20150930,20201210,5.2,ENF,70.0,BSk,True,False,436,oos,False,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,ExitGlacier,ExitGlacier,60.18957,-149.6228,110.0,20160101,20151008,20251230,10.2,MF,100.0,Dfc,True,False,437,train,True,False,False,False,False,False,D,Forest,Low,0.0469,True,False,False,
ISMN,SNOTEL,FallenLeaf,FallenLeaf,38.93403,-120.0545,1905.0,20210615,20210615,20251230,4.5,MF,90.0,Dsb,True,False,438,oos,False,True,False,False,False,False,D,Forest,High,0.1238,True,False,False,
ISMN,SNOTEL,Farmington,Farmington,40.97462,-111.80975,2414.0,20160101,20140101,20251230,12.0,ENF,70.0,Dsa,True,False,439,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,FarmingtonLower,FarmingtonLower,40.992,-111.81702,2088.0,20160101,20140101,20251022,11.8,ENF,70.0,Dsa,True,False,439,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,FarnsworthLake,FarnsworthLake,38.77246,-111.67662,2932.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,463,train,True,False,False,False,False,False,B,Forest,High,0.0013,True,False,False,
ISMN,SNOTEL,FawnCreek,FawnCreek,41.82098,-116.10153,2146.0,20160101,20140101,20251230,12.0,ENF,70.0,BWk,True,False,440,train,True,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,FieldingLake,FieldingLake,63.2026,-145.63442,917.0,20190830,20190830,20251230,6.3,MF,100.0,Dwc,True,False,441,train,True,False,False,False,False,False,D,Forest,Mid,0.0632,True,False,False,
ISMN,SNOTEL,Fifteenmile,Fifteenmile,45.35265,-121.53,1820.0,20221006,20221006,20251230,3.2,ENF,70.0,Csb,True,False,442,train,True,False,False,False,False,False,C,Forest,High,0.0004,True,False,False,
ISMN,SNOTEL,FishLakeUtah,FishLakeUtah,38.50455,-111.76693,2679.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,443,train,True,False,False,False,False,False,B,Forest,High,0.0002,True,False,False,
ISMN,SNOTEL,FivePointsLake,FivePointsLake,40.71785,-110.46721,3328.0,20160101,20140101,20220618,8.4,ENF,70.0,BSk,True,False,444,train,False,False,False,False,False,False,B,Forest,High,0.0539,True,False,False,
ISMN,SNOTEL,ForestdaleCreek,ForestdaleCreek,38.68245,-119.9597,2454.0,20160101,20140101,20251230,12.0,ENF,70.0,Csb,True,False,445,oos,False,True,False,False,False,False,C,Forest,High,0.0011,True,False,False,
ISMN,SNOTEL,FranklinBasin,FranklinBasin,42.0505,-111.6012,2481.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,447,oos,False,True,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,FredonyerPeak,FredonyerPeak,40.68799,-120.60805,2201.0,20161118,20161118,20251230,9.1,SAV,120.0,Dsb,True,False,448,val,False,False,False,False,False,False,D,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SNOTEL,FremontPass,FremontPass,39.38014,-106.19784,3447.0,20160101,20140101,20250606,11.4,URB,190.0,Dfc,True,False,449,train,True,False,False,False,False,False,D,Other,High,0.0499,True,False,False,
ISMN,SNOTEL,FryCanyon,FryCanyon,41.58008,-115.9364,2070.0,20160101,20141009,20251230,11.2,GRA,130.0,BWk,True,False,450,train,True,False,False,False,True,False,B,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,GBRCHQ,GBRCHQ,39.32019,-111.48827,2682.0,20160101,20140807,20251230,11.4,ENF,70.0,Dfb,True,False,451,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GBRCMeadows,GBRCMeadows,39.30229,-111.45383,3002.0,20160101,20140101,20251230,12.0,GRA,130.0,Dfb,True,False,631,train,True,False,False,False,False,False,D,Grass-Crop,High,0.0016,True,False,False,
ISMN,SNOTEL,GalenaAK,GalenaAK,64.69662,-156.71497,104.0,20180817,20180817,20251230,7.4,MF,100.0,Dfc,True,False,452,train,True,False,False,False,False,False,D,Forest,Low,0.0075,True,False,False,
ISMN,SNOTEL,GalenaSummit,GalenaSummit,43.87497,-114.71363,2676.0,20160101,20140101,20251230,12.0,SAV,120.0,Dsb,True,False,453,train,True,False,False,False,True,False,D,Shrub-Savanna,High,0.0009,True,False,False,
ISMN,SNOTEL,GallegosPeak,GallegosPeak,36.19418,-105.55742,2883.0,20171221,20171221,20230506,5.4,ENF,70.0,Dfb,True,False,454,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GardenCitySummit,GardenCitySummit,41.9215,-111.4693,2341.0,20160101,20140101,20251230,12.0,ENF,70.0,Dfb,True,False,455,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GardnerPeak,GardnerPeak,37.40083,-113.45988,2536.0,20160101,20140101,20251230,12.0,ENF,70.0,BSk,True,False,456,train,True,False,False,False,True,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GaritaPeak,GaritaPeak,36.00469,-106.54805,3078.0,20170405,20170405,20251230,8.7,ENF,70.0,Dfb,True,False,457,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GeorgeCreek,GeorgeCreek,41.91562,-113.41154,2731.0,20160101,20140101,20220725,8.6,ENF,70.0,BSk,True,False,458,train,False,False,False,False,False,False,B,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,Giveout,Giveout,42.4132,-111.1663,2115.0,20160101,20140101,20180622,4.5,GRA,130.0,Dfb,True,False,459,train,False,False,False,False,False,False,D,Grass-Crop,High,0.0,True,False,False,
ISMN,SNOTEL,GobblersKnob,GobblersKnob,66.745,-150.6675,622.0,20160101,20140101,20220531,8.4,BSV,150.0,Dfc,True,False,460,train,False,False,False,False,False,False,D,Other,Mid,0.0013,True,False,False,
ISMN,SNOTEL,Golconda,Golconda,40.88358,-117.58812,2021.0,20160101,20140101,20251022,11.8,SAV,120.0,BSk,True,False,461,train,True,False,False,False,False,False,B,Shrub-Savanna,High,0.0,True,False,False,
ISMN,SNOTEL,GoldAxeCamp,GoldAxeCamp,48.9516,-118.9864,1640.0,20210629,20210629,20251022,4.3,ENF,70.0,Dfb,True,False,462,train,True,False,False,False,False,False,D,Forest,High,0.0,True,False,False,
ISMN,SNOTEL,GoldBasin,GoldBasin,38.46516,-109.26332,3069.0,20210924,20210924,20251230,4.3,ENF,70.0,BSk,True,False,522,train,True,False,False,False,False,False,B,Forest,High,0.0005,True,False,False,
